,comment,author,author_url,published_at
1219,blame hamas one blames hamas ridiculous hope duo fact allowed even might want,@user-hr5xk8tb5p,http://www.youtube.com/channel/UCKWgEmaW8xTd6NuztnZOh_A,2023-12-02T21:26:13Z
1220,adjusting inflation aid israel totaled billion making largest recipient american foreign aid since world war billion today continues citizens last comes israel always first called politicians mind donation money power,@robdiv5848,http://www.youtube.com/channel/UCCtwKf12Iu-444CQW650zCQ,2023-12-02T21:23:55Z
1221,bombed hamas killed took hostages gaza blame hamas,@jigmeybhutia6994,http://www.youtube.com/channel/UC0A8uxUXw5e7s6DCvBTJnbg,2023-12-02T21:15:31Z
1222,maybe people change slogan gods rejects continue slaughter innocents,@ilyakuryakin4639,http://www.youtube.com/channel/UC_3_ZWopk7I_gTp86KjL8xw,2023-12-02T21:10:11Z
1223,justice palistinians children redheartredheartredheartpalestinianterritoriespalestinianterritoriespalestinianterritories,@annerison,http://www.youtube.com/channel/UCZcPQ2xxfM3vomSL9cCGA-g,2023-12-02T21:09:20Z
1224,facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy dont celebrate nowfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy maybe sharing candies maybe screemibg alla akhbar,@Alexv7070,http://www.youtube.com/channel/UCzymwq2FXzv7INnXXB7GNIg,2023-12-02T21:09:20Z
1225,palestine wasnt always called palestine called judea hamas funds reason palestine underdeveloped unsustainable day people get give hamas voted spokesperson hamas millionaires dont guys ask rectify country israel gave guys appease dont rebuild like israel pro hamas focuses much hate raid instead growth progress,@Isabella_MRP,http://www.youtube.com/channel/UCfR5xTq9oH1WgKe57lSCXUA,2023-12-02T21:08:46Z
1226,honest didnt expect anything normal people worship man sex nine year old child,@HristovaVojskaUOtadzbini,http://www.youtube.com/channel/UCR5kYr1GA45XR6jmvPoklnA,2023-12-02T21:08:16Z
1227,even criminal netanyahu seems dire state happening despite military superiority man becomes unjust whole world desperately needs happiness islam allah said peace upon abraham reward gooddoers truly one faithful servants later gave good news isaaca prophet one righteous blessed isaac well descendants good others clearly wronged certainly showed favour moses aaron delivered people great distress,@wakingseeker,http://www.youtube.com/channel/UCW5AFFia-0J28que4Lv_fqg,2023-12-02T21:03:15Z
1229,prayers dear palestinians redheartcryingface,@alirashaad6643,http://www.youtube.com/channel/UC8CG5VZ41SAKVtXr_-EVsqA,2023-12-02T20:55:04Z
1230,allah bless protect bisan jazakallahkhair show world truth absolutely heart breaking strength faith generosity palestinian people extraordinary see material possessions reduced rubble yet still thinking people helping truly real people allah redheart,@71aminah,http://www.youtube.com/channel/UCUvr3o_HEE0-fPqK4ZHhg2g,2023-12-02T20:52:51Z
1231,deal adversity week lifetime resiliance personified walks among gazans,@TheOrwellian84,http://www.youtube.com/channel/UC1fP6a2caUnFfruID8WKMSg,2023-12-02T20:39:51Z
1232,hamas wanted play war got,@BEITSHEMESH777,http://www.youtube.com/channel/UCFCcicDjmdmc0WVKAcAA89A,2023-12-02T20:34:33Z
1234,well support hamas election approval latest poll get war hand hamas well gaza,@bigboy1134,http://www.youtube.com/channel/UC5HQNccMxRWLYhHS7qtXj4A,2023-12-02T20:27:05Z
1238,thank hamas scum,@scratchsescape1978,http://www.youtube.com/channel/UCglLuz04OtTsPUWtI9MY8kQ,2023-12-02T20:22:26Z
1241,may allah swt keep safe dear sisteryou taking huge risk,@ibniloveitmushtaq6925,http://www.youtube.com/channel/UCp5RZwXicJUydBx1LEtxQZw,2023-12-02T20:10:03Z
1243,praying heavily brave palestinians,@robertstrempel9089,http://www.youtube.com/channel/UC3pp3iPi8Q6WFfaWf9FxsPw,2023-12-02T20:03:15Z
1244,imagine ever happening american karen,@thablackguy84,http://www.youtube.com/channel/UCxlx-3hwGUdQsZw52sEk7Dg,2023-12-02T20:01:19Z
1247,cryingfaceisrael going stop arab nations arab presidents arab powers arab kings stop stop,@Samsunghyd,http://www.youtube.com/channel/UCnYp9hYtjKe2DOf8QmOg-sA,2023-12-02T19:50:54Z
1250,woman sweeping broom whatever left home,@jimbopaw,http://www.youtube.com/channel/UCe9nF7JMhCAHgQbaUJFPBVQ,2023-12-02T19:20:33Z
1251,hundreds years jews living gaza ethnically cleansed,@allenmoses110,http://www.youtube.com/channel/UCZYMYUi7ZWauxeOXTB0uOqg,2023-12-02T19:11:36Z
1252,need blame hamas invaded israel murdered raped took hostages hamas purposely provoked israel knew people gaza would pay terrorism,@allenmoses110,http://www.youtube.com/channel/UCZYMYUi7ZWauxeOXTB0uOqg,2023-12-02T19:08:48Z
1253,islamic terrorists hamas launched unprovoked war massacred israelis kidnapped people,@DelhiMan-xb8nm,http://www.youtube.com/channel/UCnnkPpREVKWHmta7wHtt0CA,2023-12-02T18:57:30Z
1254,stop normalising terrori islamist tell hamas terrosit surrender playing victim card,@tarunyadav7026,http://www.youtube.com/channel/UC8YQb6ys-Q0Gl-Tp9IRE1iQ,2023-12-02T18:53:39Z
1256,even imagine life dreams pensiveface palestinians strong praying end soon,@poojithap22,http://www.youtube.com/channel/UCJDvoNQ4P_YaV33DdKncn9Q,2023-12-02T18:31:27Z
1257,may allah mercy people ghaza palestine,@TS-dk7wb,http://www.youtube.com/channel/UC9TjiEhRrZfS8Fa6Cp9QsIg,2023-12-02T18:29:46Z
1259,bisan beautiful soul may allah give reward patience worry praying supporting palestine let gazans alive know solidarity palestine palestinianterritoriespalestinianterritories,@usmansyed6064,http://www.youtube.com/channel/UCUR6jfphm3HgLnaO-Gg-5CQ,2023-12-02T18:25:43Z
1260,special people allah test faith world love iman,@mrroazam3977,http://www.youtube.com/channel/UCuHsY48h-rg69iuQOnjvYhg,2023-12-02T18:24:38Z
1261,faith allah almighty lively nation world brave impressive may remain safe ameen,@zehrabaig4376,http://www.youtube.com/channel/UCFBJfJhvIP4Yzqo3fXCxBVw,2023-12-02T18:22:05Z
1262,may god give girl functioning brain courage speak truth,@joytsonga9010,http://www.youtube.com/channel/UCb03QN_VbmrkRuHZzulyN0g,2023-12-02T18:19:18Z
1263,people palestine beautiful home waiting heavens,@rahilmuzaffarali,http://www.youtube.com/channel/UCc52RqE6jTvhy2xGCj3MIpw,2023-12-02T18:18:43Z
1264,bisan god bless love reports youre authentic keep smiling,@irmaprietochavez5783,http://www.youtube.com/channel/UCzlHR-uDD69ftQfN_vSr2RA,2023-12-02T18:18:26Z
1265,israel must pay rebuild clean toxic ground water gazans bombed fledwhat makes israel think hamas still joke also atrocity,@earthspirit516,http://www.youtube.com/channel/UCSFV_oXO33_CC4SeS7sBrHw,2023-12-02T18:14:10Z
1266,may allah protect bisan allah keep assist people strenghten give hope steadfastness patience guidance esp children women elderly disabled orphans,@krengken4082,http://www.youtube.com/channel/UCWI9jQVYiBQAvEnpRFutWxA,2023-12-02T18:14:03Z
1268,wrong cant support yet gaza voted hamas even didnt refuse blame,@somebloke5565,http://www.youtube.com/channel/UCj82Xg6EgRcGKxhYHZnwQGQ,2023-12-02T18:01:19Z
1271,milking see facevomiting,@mattfontana,http://www.youtube.com/channel/UCTFVY9_miyryDo1r3UxSp0A,2023-12-02T17:56:02Z
1272,zionism abomination israel inherently evil,@mediterraneandiet2483,http://www.youtube.com/channel/UCqLMDAWf0lkVfC2oVwbBMSg,2023-12-02T17:55:40Z
1275,badass bisan feminist icon wallah,@patriciakeys9935,http://www.youtube.com/channel/UCmb43wMFSh8fscDPEu9BHZw,2023-12-02T17:38:21Z
1277,begun liberate palestine back return jews europe want arab countries thank goods bad,@hoda78183,http://www.youtube.com/channel/UCdCc1mI3TzoJSl2rFtonzbw,2023-12-02T17:34:45Z
1279,may allah protect sister sha allah palestine free,@mahabubhasan9679,http://www.youtube.com/channel/UCo1Xj-Vj2tbPpWjx7KtU4nw,2023-12-02T17:32:36Z
1280,allhamdollah people safe inshallah nightmare end inshallah,@tamilynsalameh4314,http://www.youtube.com/channel/UCa5rCSAN7kp4vCk8oxMT6sw,2023-12-02T17:29:41Z
1281,oops blame hamas rest wonderful leaders arab world encouraging terrorism,@duffadler7164,http://www.youtube.com/channel/UC8Dr41T8aEZOguM0B6QYRlA,2023-12-02T17:28:43Z
1283,three ashwah bizan shar mutah marriage please,@JohnAdams-1,http://www.youtube.com/channel/UCwY8C-NyNkjqD90SZW54oYA,2023-12-02T17:14:36Z
1284,may allah bless mercy upon facing time fear death redheartwatermelonbrokenheartloudlycryingfacehundredpointsthumbsup,@muhammadwaheed4067,http://www.youtube.com/channel/UCh52Mve3iICH6FGJyqYr08g,2023-12-02T17:07:08Z
1285,prayers gaza please careful redheart,@fullah3596,http://www.youtube.com/channel/UCll_O_7X9mhRrHlsjmlD2SQ,2023-12-02T17:04:03Z
1287,envy hatred violence israel made people homeless much hatred rejoiced civilian families israel massacred rapedburnedkilled hamas whole families elderschildren babies mothers praised gave honor god atrocities kind god worshipping enjoys killing elders babies,@user-ej9iz9xv6j,http://www.youtube.com/channel/UCQT3OG5qpmgbRBjxAPaY7qA,2023-12-02T16:59:15Z
1288,hamas training children young years old fighters thats complaining,@danielberg7644,http://www.youtube.com/channel/UChr8TGOOEjZCQSBxLcPqT7A,2023-12-02T16:58:25Z
1289,hamas made people homeless israel get facts straight,@joem5110,http://www.youtube.com/channel/UCy0_jas0eAPQ7A3LmjxCfYw,2023-12-02T16:48:04Z
1290,people also learn real reason usa israel jimmy dore shows video glad palestinians others finally mass showing terrorism israel inflicting palestine good people know evil government nazi yews descendants cousin also nazi yew hitler,@justinianoveraz7323,http://www.youtube.com/channel/UCTEPXhC1NQ5YJ8GKUihulhw,2023-12-02T16:44:42Z
1291,thumbsupthumbsupthumbsup,@mrsrani7542,http://www.youtube.com/channel/UCGrZTx8eTiUP6u155JMhKZg,2023-12-02T16:42:13Z
1294,sorry heartbreaking cryingfacecryingface watching genocide,@ozgebozkurt2475,http://www.youtube.com/channel/UCLNVIJH7wVvpzeOMtGWzN4g,2023-12-02T16:32:35Z
1296,think least palestinians killed israel airstrikes gaza,@farazuddin1780,http://www.youtube.com/channel/UCrPmgl_wpJAvereeFiIYiPQ,2023-12-02T16:09:45Z
1297,thank courageous work palestinians patient kind people withstand outrageous injustice yet speak giving others supporting community shudder imagine life would like would rampant criminality extreme selfishness currently basis society palestinian people already free hearts redheart,@lillianeyre361,http://www.youtube.com/channel/UCv0K8Dusu26ri0fKu55lu5A,2023-12-02T16:09:38Z
1298,shocked bereft words express oppression atrocities genocide zionist occupation,@user-sy8lt7nb9l,http://www.youtube.com/channel/UC6qcxyQQ19Wn87caH0H54Hw,2023-12-02T16:08:00Z
1299,hamas islamic jihad ideology made homeless feel accountability watch ill attacked saying truth takes anything let anyone close situation tell israel started everything gaza hamas innocent,@rocketpwer,http://www.youtube.com/channel/UCsNgGsrOlNVSwYnl_RFFT-Q,2023-12-02T16:03:25Z
1301,hamas made people kibbutz ones assasinated abused tortured burned alive raped kidnapped homeless attacked first war one started israel one paused hamas violating terms ceasefire instead pointing israel dont point finger real culprit hypocrite,@jessygonzalez9346,http://www.youtube.com/channel/UC-4FMr6TKYcS1Jvn-Z-CP1Q,2023-12-02T15:58:22Z
1302,alhamdulilah tounge cryingface,@samiyashah4319,http://www.youtube.com/channel/UC9RcIJ1sAWQBY-heiC24XVQ,2023-12-02T15:57:16Z
1304,long live israel,@maebellecepe3876,http://www.youtube.com/channel/UCrW-MOPsqOU5fJnpmHmFbSg,2023-12-02T15:41:55Z
1307,israel would say old people hamas houses,@lola4785,http://www.youtube.com/channel/UCwEnf1Y97pG52_AcV_cC9rg,2023-12-02T15:33:52Z
1308,allah best planner didnt responsible grinningfacewithsweat,@sdas4907,http://www.youtube.com/channel/UCHwKFhz7-mf4p97DuD6fUew,2023-12-02T15:31:22Z
1311,dear bisan may god protect palestinian people thank reporting long live brave palestinian people may god give freedom happiness liberated palestine stay strong wonderful people palestine pray god stop genocide free palestine palestinianterritoriesheartsuit,@katerinak4164,http://www.youtube.com/channel/UCodyH09x95UlIOE_HnmcmcQ,2023-12-02T15:28:13Z
1313,still stay sanguine like besides still giving may allah protect palestine,@chamsbro_gaming,http://www.youtube.com/channel/UC4iG-OMhzty5ynBaC4ikKoA,2023-12-02T15:24:06Z
1314,children indeed innocent parents adult families may remember proverb sow wind reap whirlwind,@GillAgainsIsland12,http://www.youtube.com/channel/UC_mWA0n0nySw053eo2tLfew,2023-12-02T15:21:46Z
1316,get rid hamas stop raising kids hate jews vow become future hamas terrorists,@GillAgainsIsland12,http://www.youtube.com/channel/UC_mWA0n0nySw053eo2tLfew,2023-12-02T15:15:10Z
1317,wrong wake sleeping tiger wrong timenow suffer consequencesfacewithtearsofjoy,@user-gd1su3ew4s,http://www.youtube.com/channel/UC2PIwUk5XAQb3GDLmCySdAA,2023-12-02T15:13:12Z
1318,stand support israel idf god bless idf,@Mind.Hacks4U,http://www.youtube.com/channel/UCGas6RT6Eqtij3PbZI4bmlg,2023-12-02T15:11:25Z
1319,powerless think everyday,@louislavelle5963,http://www.youtube.com/channel/UCOZoH7EMaodIt9fz0je6b6Q,2023-12-02T15:11:05Z
1320,dont leave home thats want leave today never let come back greed never end,@ryangreene6022,http://www.youtube.com/channel/UCOOr4AEjpj72859cXpJMPUg,2023-12-02T15:09:53Z
1321,israel labeled part hamas propaganda team without kind proof theyre looking killed remember,@oddball0399,http://www.youtube.com/channel/UCFJiT2PFMjGsBzYTSFJSUGw,2023-12-02T15:07:50Z
1322,either relatives hamas supporters one two,@valwa1,http://www.youtube.com/channel/UC2bfkBncyR-Z1_uWqCmCYPA,2023-12-02T15:02:04Z
1323,hamas made homeless foolishness man literally said would rather die martyed escape danger mentality wonder many civilian casualties,@Lulu-mc8ii,http://www.youtube.com/channel/UCzy5IufPYOD0iB77UxWcXxw,2023-12-02T14:57:09Z
1324,redheart respect,@ellenvandijk1572,http://www.youtube.com/channel/UCsB2UWuF-sVTDE8Vm9hzD_g,2023-12-02T14:56:54Z
1325,may allah protect brothers palastineredheartredheartredheart,@mohamedthariqtm8939,http://www.youtube.com/channel/UCRhQh4EoAgBNy28ayN0c7GA,2023-12-02T14:54:35Z
1327,may allah protect people palestine ameen,@humtv1,http://www.youtube.com/channel/UCIN4uxFJGOGOR2Ig5K3fceA,2023-12-02T14:41:12Z
1328,feel sorry dog cats left building,@ayuz1117,http://www.youtube.com/channel/UCpZ8peB7m0rUXw_wZpRx8YA,2023-12-02T14:40:39Z
1329,people distributing sweets celebrating october israel joke arab nations hate guts thats didnt make effort save glass ceiling dont throw stones,@AthDemestihas,http://www.youtube.com/channel/UCL9IFdDq287Xj9RcbQtNU5g,2023-12-02T14:40:24Z
1330,israel one tried give water electricity etc allowing hamas hide destroyed area,@Anna-ww4pv,http://www.youtube.com/channel/UCOcyIq1Kb5k3dAnTpvfHIYg,2023-12-02T14:33:14Z
1331,brave indeed palestinians know lord worlds allah azzawajal patiencecourage reliance allah swt need palestine palestinianterritories wil forever palestinians outnumber tyrants oppressors oppressors soon insha allah,@atiquaalam7867,http://www.youtube.com/channel/UCW8UEu7LGSXUZJSZP30829w,2023-12-02T14:32:41Z
1332,never seen heard strong character sweetness ikhlaq patience iman like palestinians may allah always forever redheart,@meiken3683,http://www.youtube.com/channel/UCGnTbW_dC2NvmyZ5K1DS1Mg,2023-12-02T14:30:39Z
1333,would request people gaza start reciting shri hanuman chalisa get rid wars lord hanuman god relieve every crisis start praying hanuman immediately,@piyushgupta5617,http://www.youtube.com/channel/UCyEZeC1cwpnQngMVQ_-xMDw,2023-12-02T14:30:26Z
1335,israel left gaza voted hamas elekted group openly proclaimed goal kill jewish people whipe israel decided ceep hate alive thats price clappinghandsclappinghandsclappinghands,@christophbertram6714,http://www.youtube.com/channel/UCi1l38lH8oc8n8JdSFgZnGw,2023-12-02T14:24:58Z
1336,evil called israel,@drazenbarisic8728,http://www.youtube.com/channel/UCgePabfEikjwh_DOdK-n1ww,2023-12-02T14:23:42Z
1338,maybe hamas made people homelessyou expect retaliationthis never end cos hate polarization,@alansmith795,http://www.youtube.com/channel/UC5h3oHNgFojnJPJmwmRn1NA,2023-12-02T14:20:40Z
1339,game town,@davidfisher527,http://www.youtube.com/channel/UCcdzKE0gxAO2LrmCuWMFhBg,2023-12-02T14:20:24Z
1341,realy admire palestinians strong mentally may god bless ease problems,@az-rule84,http://www.youtube.com/channel/UCw2ieCVEpMlctTPtbSwRBDg,2023-12-02T14:16:01Z
1342,may god whichever god gods bless bisan foldedhandsmediumlightskintone thank careful may palestine free zionist nazis foldedhandsmediumlightskintoneompalestinianterritories,@user-hw4eh2xb6b,http://www.youtube.com/channel/UCD7Qq8Q990AJLoxGhkHMzpg,2023-12-02T14:14:47Z
1343,two common denominators equation hamas netanyahu change future change next elections sides choose better,@rb239rtr,http://www.youtube.com/channel/UCuFp0GbU8jzhQe5Zvkbc4sw,2023-12-02T14:11:42Z
1344,enough israel told evacuate south hamas blame everything fool returns north fool tries return area defined war zone blame hamas violating ceasefire whoever sleeps bombs bed kalashnikovs classrooms surprised building collapses,@wigglewiggle4218,http://www.youtube.com/channel/UCpW2cvpxj3pOx2aBuR7NFJg,2023-12-02T14:11:27Z
